chip,d2m,t2m,skt,stl1,stl2,stl3,stl4,tp
chip_20161001_L30_T36QYL_2016244T080118_12_12.tif,293.09857177734375,300.6422424316406,304.0993347167969,304.09942626953125,304.4654846191406,305.37347412109375,303.65667724609375,0.000119235
chip_20161001_L30_T36QYL_2016244T080118_5_6.tif,290.71380615234375,300.3258361816406,303.1833190917969,303.24200439453125,304.0631408691406,305.82464599609375,303.85589599609375,0.000217791
chip_20161001_L30_T36QYL_2016244T080118_5_7.tif,290.71380615234375,300.3258361816406,303.1833190917969,303.24200439453125,304.0631408691406,305.82464599609375,303.85589599609375,0.000217791
chip_20161001_L30_T36QYL_2016244T080118_5_9.tif,289.72747802734375,300.4938049316406,302.5407409667969,302.60137939453125,303.4166564941406,305.16058349609375,303.16644287109375,0.000245529
chip_20161001_L30_T36QYL_2016244T080118_6_6.tif,290.71380615234375,300.3258361816406,303.1833190917969,303.24200439453125,304.0631408691406,305.82464599609375,303.85589599609375,0.000217791
chip_20161001_L30_T36QYL_2016244T080118_9_10.tif,293.79779052734375,300.5934143066406,303.2594909667969,303.26739501953125,303.6803283691406,304.61956787109375,302.85589599609375,7.047049439279363e-05
chip_20161001_L30_T36QYL_2016244T080118_9_8.tif,294.83880615234375,300.8863830566406,304.0954284667969,304.09356689453125,304.4889221191406,305.36761474609375,303.65081787109375,5.621007949230261e-05
chip_20161001_L30_T36QYL_2016244T080118_9_9.tif,293.79779052734375,300.5934143066406,303.2594909667969,303.26739501953125,303.6803283691406,304.61956787109375,302.85589599609375,7.047049439279363e-05
chip_20161001_L30_T37QGA_2016248T073748_5_1.tif,296.60833740234375,303.4371643066406,307.6755065917969,307.73419189453125,308.0709533691406,308.56683349609375,308.54144287109375,9.605578816263005e-05
chip_20161001_L30_T37QGA_2016248T073748_5_2.tif,296.90130615234375,303.5641174316406,308.4216003417969,308.48419189453125,308.7936096191406,309.24847412109375,308.65667724609375,6.39288846286945e-05
chip_20161001_L30_T37QGA_2016248T073748_7_0.tif,295.72747802734375,303.6793518066406,307.7985534667969,307.87481689453125,308.2506408691406,308.80316162109375,309.11175537109375,0.000105555
chip_20161001_L30_T37QGA_2016248T073748_8_2.tif,294.52825927734375,303.9840393066406,308.5016784667969,308.58380126953125,308.9732971191406,309.52972412109375,309.79730224609375,9.679339564172551e-05
chip_20161001_L30_T41RKH_2016244T062201_10_0.tif,295.24896240234375,301.3512268066406,304.3258972167969,304.70880126953125,305.1783752441406,305.72308349609375,305.39300537109375,1.1268178241152782e-05
chip_20161001_L30_T41RKJ_2016244T062137_10_10.tif,292.46771240234375,302.1031799316406,305.7145690917969,305.80645751953125,306.3639221191406,306.96331787109375,306.63909912109375,3.760597974178381e-05
chip_20161001_L30_T41RKJ_2016244T062137_11_10.tif,291.89154052734375,301.7340393066406,305.2399597167969,305.34552001953125,305.9830627441406,306.73284912109375,306.89105224609375,2.950719863292761e-05
chip_20161001_L30_T41RKJ_2016244T062137_11_11.tif,293.17279052734375,301.3121643066406,304.4098815917969,304.51739501953125,305.1295471191406,305.85589599609375,305.92230224609375,2.3308315576286986e-05
chip_20161001_L30_T41RKJ_2016244T062137_8_11.tif,294.11614990234375,301.7770080566406,304.5544128417969,304.67950439453125,305.2115783691406,305.81292724609375,305.70941162109375,8.496562259097118e-06
chip_20161001_L30_T41RKJ_2016244T062137_9_11.tif,294.11614990234375,301.7770080566406,304.5544128417969,304.67950439453125,305.2115783691406,305.81292724609375,305.70941162109375,8.496562259097118e-06
chip_20161001_S30_T28QCD_2016244T113322_10_0.tif,274.22747802734375,305.2691955566406,307.2458190917969,307.28302001953125,307.8815002441406,308.02386474609375,305.57659912109375,1.68710139405448e-05
chip_20161001_S30_T28QCD_2016244T113322_9_0.tif,274.22747802734375,305.2691955566406,307.2458190917969,307.28302001953125,307.8815002441406,308.02386474609375,305.57659912109375,1.68710139405448e-05
chip_20161001_S30_T28QCD_2016244T113322_9_1.tif,274.22747802734375,305.2691955566406,307.2458190917969,307.28302001953125,307.8815002441406,308.02386474609375,305.57659912109375,1.68710139405448e-05
chip_20161001_S30_T28QCD_2016244T113322_9_2.tif,274.37200927734375,305.1383361816406,306.8942565917969,306.93341064453125,307.4088439941406,307.74456787109375,305.53753662109375,1.7549016774864867e-05
chip_20161001_S30_T28QCE_2016244T113322_10_11.tif,274.02044677734375,305.3590393066406,307.2165222167969,307.26348876953125,307.9674377441406,308.20941162109375,305.62542724609375,1.5477755368920043e-05
chip_20161001_S30_T28QCE_2016244T113322_10_12.tif,274.08294677734375,305.3082580566406,307.2223815917969,307.26544189453125,307.9225158691406,308.07464599609375,305.52386474609375,1.6103604139061645e-05
chip_20161001_S30_T28QCE_2016244T113322_11_10.tif,274.05364990234375,305.4859924316406,307.8239440917969,307.87091064453125,308.6217346191406,308.95550537109375,306.34417724609375,1.5291490853996947e-05
chip_20161001_S30_T28QCE_2016244T113322_11_11.tif,274.02044677734375,305.3590393066406,307.2165222167969,307.26348876953125,307.9674377441406,308.20941162109375,305.62542724609375,1.5477755368920043e-05
chip_20161001_S30_T28QCE_2016244T113322_11_7.tif,273.95794677734375,305.4742736816406,308.0876159667969,308.15216064453125,308.9674377441406,309.44378662109375,306.80120849609375,1.3354340808291454e-05
chip_20161001_S30_T28QCE_2016244T113322_11_8.tif,274.02239990234375,305.5289611816406,308.0895690917969,308.15411376953125,308.9459533691406,309.35589599609375,306.72308349609375,1.5187183635134716e-05
chip_20161001_S30_T28QCE_2016244T113322_11_9.tif,274.05364990234375,305.4859924316406,307.8239440917969,307.87091064453125,308.6217346191406,308.95550537109375,306.34417724609375,1.5291490853996947e-05
chip_20161001_S30_T28QCE_2016244T113322_12_3.tif,273.86224365234375,305.3023986816406,307.6696472167969,307.73028564453125,308.5865783691406,309.26995849609375,306.64691162109375,4.562655703921337e-06
chip_20161001_S30_T28QCE_2016244T113322_12_4.tif,273.86224365234375,305.3023986816406,307.6696472167969,307.73028564453125,308.5865783691406,309.26995849609375,306.64691162109375,4.562655703921337e-06
chip_20161001_S30_T28QCE_2016244T113322_12_5.tif,273.92474365234375,305.3961486816406,307.9528503417969,308.00762939453125,308.8385314941406,309.39886474609375,306.76800537109375,9.010652320284862e-06
chip_20161001_S30_T28QCE_2016244T113322_12_6.tif,273.95794677734375,305.4742736816406,308.0876159667969,308.15216064453125,308.9674377441406,309.44378662109375,306.80120849609375,1.3354340808291454e-05
chip_20161001_S30_T28QCJ_2016244T113322_1_4.tif,274.71771240234375,303.3434143066406,304.1872253417969,304.30450439453125,305.5221252441406,306.97698974609375,303.37738037109375,2.3498332666349597e-06
chip_20161001_S30_T28QCJ_2016244T113322_2_4.tif,274.71771240234375,303.3434143066406,304.1872253417969,304.30450439453125,305.5221252441406,306.97698974609375,303.37738037109375,2.3498332666349597e-06
chip_20161001_S30_T28QCJ_2016244T113322_5_0.tif,274.96771240234375,303.2789611816406,304.4684753417969,304.59161376953125,305.8600158691406,307.42620849609375,303.84808349609375,1.6122257875395007e-06
chip_20161001_S30_T28QCJ_2016244T113322_9_3.tif,274.73333740234375,303.2652893066406,304.4997253417969,304.61895751953125,305.8502502441406,307.34222412109375,303.76800537109375,2.8341210054350086e-06
chip_20161001_S30_T28QCK_2016244T113322_10_5.tif,275.49896240234375,303.0543518066406,304.0641784667969,304.19708251953125,305.5475158691406,307.26409912109375,303.59417724609375,3.690937774081249e-06
chip_20161001_S30_T28QCK_2016244T113322_9_2.tif,275.58880615234375,302.8570861816406,303.9801940917969,304.11505126953125,305.4869689941406,307.24456787109375,303.54730224609375,4.3093359636259265e-06
chip_20161001_S30_T28QDF_2016244T113322_10_1.tif,273.47357177734375,304.0465393066406,304.9176940917969,305.00762939453125,306.0768127441406,307.27386474609375,304.25823974609375,9.84511734714033e-06
chip_20161001_S30_T28QDF_2016244T113322_11_0.tif,273.47552490234375,303.9957580566406,304.8258972167969,304.91583251953125,305.9850158691406,307.20355224609375,304.21136474609375,8.548716323275585e-06
chip_20161001_S30_T28QDF_2016244T113322_11_7.tif,273.44036865234375,304.3746643066406,305.7165222167969,305.80059814453125,306.8522033691406,307.94964599609375,304.99261474609375,5.240658538241405e-06
chip_20161001_S30_T28QDF_2016244T113322_12_0.tif,273.47552490234375,303.9957580566406,304.8258972167969,304.91583251953125,305.9850158691406,307.20355224609375,304.21136474609375,8.548716323275585e-06
chip_20161001_S30_T28QDF_2016244T113322_12_8.tif,273.42279052734375,304.4469299316406,306.1071472167969,306.19122314453125,307.2193908691406,308.25823974609375,305.36566162109375,4.0485656427335925e-06
chip_20161001_S30_T28QDF_2016244T113322_12_9.tif,273.48919677734375,304.5211486816406,306.0837097167969,306.16387939453125,307.1764221191406,308.15667724609375,305.31488037109375,9.010652320284862e-06
chip_20161001_S30_T28QDF_2016244T113322_4_11.tif,273.54974365234375,304.6754455566406,306.4723815917969,306.55450439453125,307.5397033691406,308.44964599609375,305.67034912109375,1.4933863894839305e-05
chip_20161001_S30_T28QDF_2016244T113322_4_12.tif,273.57513427734375,304.8180236816406,306.9567565917969,307.03497314453125,307.9791564941406,308.80316162109375,306.08245849609375,1.7698028386803344e-05
chip_20161001_S30_T28QDF_2016244T113322_5_11.tif,273.54974365234375,304.6754455566406,306.4723815917969,306.55450439453125,307.5397033691406,308.44964599609375,305.67034912109375,1.4933863894839305e-05
chip_20161001_S30_T28QDF_2016244T113322_6_10.tif,273.48919677734375,304.5211486816406,306.0837097167969,306.16387939453125,307.1764221191406,308.15667724609375,305.31488037109375,9.010652320284862e-06
chip_20161001_S30_T28QDF_2016244T113322_7_12.tif,273.57513427734375,304.8180236816406,306.9567565917969,307.03497314453125,307.9791564941406,308.80316162109375,306.08245849609375,1.7698028386803344e-05
chip_20161001_S30_T28QDF_2016244T113322_7_9.tif,273.48919677734375,304.5211486816406,306.0837097167969,306.16387939453125,307.1764221191406,308.15667724609375,305.31488037109375,9.010652320284862e-06
chip_20161001_S30_T28QDF_2016244T113322_8_7.tif,273.44036865234375,304.3746643066406,305.7165222167969,305.80059814453125,306.8522033691406,307.94964599609375,304.99261474609375,5.240658538241405e-06
chip_20161001_S30_T28QDF_2016244T113322_8_8.tif,273.42279052734375,304.4469299316406,306.1071472167969,306.19122314453125,307.2193908691406,308.25823974609375,305.36566162109375,4.0485656427335925e-06
chip_20161001_S30_T28QDF_2016244T113322_9_7.tif,273.44036865234375,304.3746643066406,305.7165222167969,305.80059814453125,306.8522033691406,307.94964599609375,304.99261474609375,5.240658538241405e-06
chip_20161001_S30_T28QDG_2016244T113322_11_10.tif,273.55755615234375,304.0582580566406,304.8551940917969,304.94317626953125,306.0084533691406,307.24456787109375,304.26019287109375,2.5882518457365222e-06
chip_20161001_S30_T28QDG_2016244T113322_11_11.tif,273.51849365234375,304.0211486816406,304.7946472167969,304.88458251953125,305.9498596191406,307.17620849609375,304.18597412109375,5.650440471072216e-06
chip_20161001_S30_T28QDG_2016244T113322_11_12.tif,273.47552490234375,303.9957580566406,304.8258972167969,304.91583251953125,305.9850158691406,307.20355224609375,304.21136474609375,8.548716323275585e-06
chip_20161001_S30_T28QDG_2016244T113322_11_8.tif,273.53411865234375,304.0504455566406,305.0368347167969,305.12872314453125,306.1979064941406,307.45355224609375,304.46331787109375,1.038531081576366e-06
chip_20161001_S30_T28QDG_2016244T113322_11_9.tif,273.55755615234375,304.0582580566406,304.8551940917969,304.94317626953125,306.0084533691406,307.24456787109375,304.26019287109375,2.5882518457365222e-06
chip_20161001_S30_T28QDG_2016244T113322_12_9.tif,273.55755615234375,304.0582580566406,304.8551940917969,304.94317626953125,306.0084533691406,307.24456787109375,304.26019287109375,2.5882518457365222e-06
chip_20161001_S30_T28QEF_2016244T113322_0_0.tif,273.47552490234375,303.9957580566406,304.8258972167969,304.91583251953125,305.9850158691406,307.20355224609375,304.21136474609375,8.548716323275585e-06
chip_20161001_S30_T28QEG_2016244T113322_0_12.tif,273.47552490234375,303.9957580566406,304.8258972167969,304.91583251953125,305.9850158691406,307.20355224609375,304.21136474609375,8.548716323275585e-06
chip_20161001_S30_T28QEG_2016244T113322_2_11.tif,273.51849365234375,304.0211486816406,304.7946472167969,304.88458251953125,305.9498596191406,307.17620849609375,304.18597412109375,5.650440471072216e-06
chip_20161001_S30_T28QEG_2016244T113322_2_5.tif,273.44427490234375,303.9508361816406,305.3610534667969,305.44708251953125,306.5123596191406,307.76800537109375,304.74261474609375,1.0683334039640613e-06
chip_20161001_S30_T28QEG_2016244T113322_3_3.tif,273.47747802734375,303.9820861816406,305.6247253417969,305.71075439453125,306.7838439941406,308.03167724609375,304.98675537109375,2.4392402337980457e-06
chip_20161001_S30_T28QEG_2016244T113322_3_6.tif,273.47161865234375,303.9918518066406,305.2829284667969,305.37091064453125,306.4361877441406,307.69378662109375,304.68792724609375,1.0459816621732898e-06
chip_20161001_S30_T28QEG_2016244T113322_4_6.tif,273.47161865234375,303.9918518066406,305.2829284667969,305.37091064453125,306.4361877441406,307.69378662109375,304.68792724609375,1.0459816621732898e-06
chip_20161001_S30_T28QEG_2016244T113322_5_5.tif,273.44427490234375,303.9508361816406,305.3610534667969,305.44708251953125,306.5123596191406,307.76800537109375,304.74261474609375,1.0683334039640613e-06
chip_20161001_S30_T28QEG_2016244T113322_5_6.tif,273.47161865234375,303.9918518066406,305.2829284667969,305.37091064453125,306.4361877441406,307.69378662109375,304.68792724609375,1.0459816621732898e-06
chip_20161001_S30_T28QEG_2016244T113322_5_7.tif,273.47161865234375,303.9918518066406,305.2829284667969,305.37091064453125,306.4361877441406,307.69378662109375,304.68792724609375,1.0459816621732898e-06
chip_20161001_S30_T28QEG_2016244T113322_6_5.tif,273.44427490234375,303.9508361816406,305.3610534667969,305.44708251953125,306.5123596191406,307.76800537109375,304.74261474609375,1.0683334039640613e-06
chip_20161001_S30_T28QEL_2016244T113322_8_1.tif,276.26654052734375,302.5602111816406,303.6130065917969,303.74786376953125,305.1861877441406,307.07269287109375,303.18597412109375,1.2173450159025379e-06
chip_20161001_S30_T29QQU_2016242T105032_10_1.tif,274.22747802734375,305.2691955566406,307.2458190917969,307.28302001953125,307.8815002441406,308.02386474609375,305.57659912109375,1.68710139405448e-05
chip_20161001_S30_T29QQU_2016242T105032_11_0.tif,274.22747802734375,305.2691955566406,307.2458190917969,307.28302001953125,307.8815002441406,308.02386474609375,305.57659912109375,1.68710139405448e-05
chip_20161001_S30_T29QQU_2016242T105032_3_9.tif,275.83099365234375,305.8570861816406,308.6716003417969,308.69708251953125,308.9674377441406,308.90277099609375,306.99456787109375,8.13148380984785e-06
chip_20161001_S30_T31QCC_2016243T102022_5_1.tif,273.11614990234375,303.3531799316406,305.0544128417969,305.16583251953125,306.3697814941406,307.89105224609375,304.55316162109375,4.100719706912059e-06
chip_20161001_S30_T31QCC_2016243T102022_6_1.tif,273.00677490234375,303.1852111816406,304.9333190917969,305.04278564453125,306.2545471191406,307.78558349609375,304.46527099609375,2.9235279725980945e-06
chip_20161001_S30_T31QCC_2016243T102022_7_1.tif,273.00677490234375,303.1852111816406,304.9333190917969,305.04278564453125,306.2545471191406,307.78558349609375,304.46527099609375,2.9235279725980945e-06
chip_20161001_S30_T31QCC_2016243T102022_8_2.tif,272.86614990234375,303.0426330566406,304.8512878417969,304.95880126953125,306.1549377441406,307.67034912109375,304.40472412109375,2.1784699129057117e-06
chip_20161001_S30_T31QHV_2016247T100032_0_10.tif,273.97161865234375,303.9508361816406,305.5016784667969,305.65216064453125,306.4674377441406,307.76409912109375,305.53167724609375,1.038531081576366e-06
chip_20161001_S30_T31QHV_2016247T100032_1_7.tif,273.74310302734375,304.4020080566406,305.7458190917969,306.39239501953125,307.0377502441406,308.10784912109375,306.15667724609375,1.0534322427702136e-06
chip_20161001_S30_T31QHV_2016247T100032_1_8.tif,273.74310302734375,304.4020080566406,305.7458190917969,306.39239501953125,307.0377502441406,308.10784912109375,306.15667724609375,1.0534322427702136e-06
chip_20161001_S30_T32QLF_2016244T095032_6_3.tif,272.82708740234375,303.9371643066406,306.5270690917969,306.63653564453125,307.6900939941406,308.94378662109375,306.30316162109375,1.038531081576366e-06
chip_20161001_S30_T32QLF_2016244T095032_7_3.tif,272.82708740234375,303.9371643066406,306.5270690917969,306.63653564453125,307.6900939941406,308.94378662109375,306.30316162109375,1.038531081576366e-06
chip_20161001_S30_T32QLF_2016244T095032_8_8.tif,272.82513427734375,303.9586486816406,306.5407409667969,306.63848876953125,307.6256408691406,308.64300537109375,306.10589599609375,1.038531081576366e-06
chip_20161001_S30_T32QLF_2016244T095032_9_7.tif,272.60247802734375,303.8023986816406,306.9606628417969,307.49591064453125,308.2154846191406,309.37542724609375,306.90081787109375,1.038531081576366e-06
chip_20161001_S30_T36PTB_2016247T082012_4_10.tif,279.18841552734375,304.4195861816406,307.6247253417969,307.65216064453125,307.6197814941406,306.96722412109375,305.33831787109375,6.16453053225996e-06
chip_20161001_S30_T36PTB_2016247T082012_5_11.tif,279.39154052734375,304.8180236816406,308.1813659667969,308.20489501953125,308.1861877441406,307.34808349609375,305.41058349609375,6.5668618844938464e-06
chip_20161001_S30_T36PTC_2016247T082012_3_5.tif,278.23138427734375,302.8746643066406,304.9782409667969,305.00372314453125,305.4147033691406,305.82659912109375,303.56878662109375,1.0683334039640613e-06
chip_20161001_S30_T36QVE_2016244T080612_12_6.tif,279.84271240234375,305.1344299316406,307.9743347167969,307.98028564453125,308.3326721191406,308.56878662109375,305.98480224609375,1.2694990800810046e-06
chip_20161001_S30_T36QVE_2016244T080612_9_11.tif,279.44232177734375,304.4254455566406,306.6735534667969,306.68341064453125,307.0006408691406,307.25238037109375,304.93792724609375,1.8059408830595203e-06
chip_20161001_S30_T36QVE_2016244T080612_9_8.tif,279.57904052734375,304.9195861816406,307.1149597167969,307.12286376953125,307.4674377441406,307.74261474609375,305.30511474609375,1.2247955964994617e-06
chip_20161001_S30_T36QVG_2016244T080612_12_4.tif,279.54388427734375,304.9762268066406,307.0622253417969,307.09552001953125,307.6412658691406,308.21527099609375,305.13128662109375,1.038531081576366e-06
chip_20161001_S30_T36QWD_2016244T080612_10_0.tif,282.26263427734375,306.0152893066406,310.4548034667969,310.44122314453125,310.5729064941406,310.37152099609375,308.17816162109375,2.1114146875333972e-06
chip_20161001_S30_T36QWE_2016244T080612_5_10.tif,280.91888427734375,305.3648986816406,308.0544128417969,308.04669189453125,308.2799377441406,308.44378662109375,306.27386474609375,1.2918508218717761e-06
chip_20161001_S30_T36QWE_2016244T080612_5_11.tif,280.97747802734375,305.4254455566406,308.2926940917969,308.28497314453125,308.5084533691406,308.62347412109375,306.43988037109375,1.4185106920194812e-06
chip_20161001_S30_T36QWF_2016244T080612_0_12.tif,279.11419677734375,304.3883361816406,307.0114440917969,307.02716064453125,307.4576721191406,307.84222412109375,305.01214599609375,1.9773042367887683e-06
chip_20161001_S30_T36QWF_2016244T080612_10_7.tif,280.84857177734375,305.4684143066406,308.1930847167969,308.21075439453125,308.6373596191406,309.03167724609375,306.19573974609375,1.038531081576366e-06
chip_20161001_S30_T36QWF_2016244T080612_9_1.tif,280.44427490234375,305.1129455566406,307.4176940917969,307.44708251953125,307.9635314941406,308.55120849609375,305.66644287109375,1.0534322427702136e-06
chip_20161001_S30_T36QXE_2016244T080612_10_11.tif,284.07122802734375,306.1051330566406,310.1813659667969,310.16778564453125,310.3443908691406,310.49066162109375,308.57464599609375,1.4054695384402294e-05
chip_20161001_S30_T36QXE_2016244T080612_3_7.tif,282.62396240234375,305.8688049316406,309.5114440917969,309.49200439453125,309.6529846191406,309.73870849609375,307.68011474609375,1.597324626345653e-06
chip_20161001_S30_T36QXL_2016244T080612_10_0.tif,284.71575927734375,302.0055236816406,304.7594909667969,304.87481689453125,306.0045471191406,307.61761474609375,304.40667724609375,0.000361185
chip_20161001_S30_T36QXM_2016244T080612_10_10.tif,283.09271240234375,301.4547424316406,305.1813659667969,305.24786376953125,306.1588439941406,307.35589599609375,304.11566162109375,0.000250424
chip_20161001_S30_T36QXM_2016244T080612_10_11.tif,283.88763427734375,301.7223205566406,305.4352722167969,305.52716064453125,306.5475158691406,307.91839599609375,304.67425537109375,0.000306646
chip_20161001_S30_T36QXM_2016244T080612_10_12.tif,284.71575927734375,302.0055236816406,304.7594909667969,304.87481689453125,306.0045471191406,307.61761474609375,304.40667724609375,0.000361185
chip_20161001_S30_T36QXM_2016244T080612_10_7.tif,282.59661865234375,301.2965393066406,304.2751159667969,304.31817626953125,305.0904846191406,306.00238037109375,302.71917724609375,0.000149596
chip_20161001_S30_T36QXM_2016244T080612_10_9.tif,283.09271240234375,301.4547424316406,305.1813659667969,305.24786376953125,306.1588439941406,307.35589599609375,304.11566162109375,0.000250424
chip_20161001_S30_T36QXM_2016244T080612_12_6.tif,283.57904052734375,301.3180236816406,304.1950378417969,304.23614501953125,305.0299377441406,306.06878662109375,302.78363037109375,0.000114824
chip_20161001_S30_T36QXM_2016244T080612_8_10.tif,282.68450927734375,301.2828674316406,304.0680847167969,304.18145751953125,305.1119689941406,306.33831787109375,303.06292724609375,0.000455442
chip_20161001_S30_T36QXM_2016244T080612_8_6.tif,281.97943115234375,301.9273986816406,305.5153503417969,305.56036376953125,306.2506408691406,307.06683349609375,303.74066162109375,0.00021031
chip_20161001_S30_T36QXM_2016244T080612_8_8.tif,282.22943115234375,301.2106018066406,304.6051940917969,304.69122314453125,305.5475158691406,306.68597412109375,303.45550537109375,0.000386487
chip_20161001_S30_T36QXM_2016244T080612_8_9.tif,282.68450927734375,301.2828674316406,304.0680847167969,304.18145751953125,305.1119689941406,306.33831787109375,303.06292724609375,0.000455442
chip_20161001_S30_T36QXM_2016244T080612_9_11.tif,283.45013427734375,301.4215393066406,304.2126159667969,304.32403564453125,305.3287658691406,306.67816162109375,303.42620849609375,0.000402908
chip_20161001_S30_T36QYK_2016244T080612_12_0.tif,292.35638427734375,300.4606018066406,303.6657409667969,303.67169189453125,304.0729064941406,305.05706787109375,303.33050537109375,0.000151823
chip_20161001_S30_T36QYM_2016244T080612_1_6.tif,283.89154052734375,300.0406799316406,303.7946472167969,303.86895751953125,304.9244689941406,306.54730224609375,303.33050537109375,0.000162522
chip_20161001_S30_T36QYM_2016244T080612_2_5.tif,285.91693115234375,300.1363830566406,304.5055847167969,304.56427001953125,305.4811096191406,306.95745849609375,303.97698974609375,0.000123787
chip_20161001_S30_T36QYM_2016244T080612_2_6.tif,285.40521240234375,299.9957580566406,304.3805847167969,304.44708251953125,305.4440002441406,307.05706787109375,304.01995849609375,0.000134516
chip_20161001_S30_T36QYM_2016244T080612_5_5.tif,289.81732177734375,300.7086486816406,303.5641784667969,303.59161376953125,304.1393127441406,305.16644287109375,303.29534912109375,4.396132499095984e-05
chip_20161001_S30_T36QZK_2016244T080612_0_1.tif,293.32318115234375,300.5250549316406,303.7692565917969,303.76934814453125,304.1432189941406,305.07464599609375,303.36566162109375,0.00014634
chip_20161001_S30_T36RXN_2016244T080612_6_6.tif,283.28997802734375,299.0660705566406,303.4098815917969,303.49005126953125,304.4752502441406,306.23675537109375,303.00823974609375,0.000264119
chip_20161001_S30_T36RXN_2016244T080612_7_12.tif,283.47943115234375,300.2633361816406,304.2497253417969,304.32208251953125,305.1686096191406,306.58245849609375,303.35589599609375,0.000326301
chip_20161001_S30_T36RXN_2016244T080612_7_3.tif,286.57318115234375,299.6051330566406,303.0426940917969,303.13653564453125,304.1315002441406,306.07269287109375,303.23089599609375,0.000350493
chip_20161001_S30_T37QBE_2016244T080612_3_5.tif,292.34466552734375,300.6832580566406,305.0231628417969,305.05059814453125,305.6119689941406,306.71136474609375,304.19964599609375,0.000242393
chip_20161001_S30_T37QBE_2016244T080612_4_4.tif,294.25091552734375,300.8746643066406,304.4196472167969,304.43731689453125,304.9400939941406,305.93206787109375,303.53558349609375,0.000133294
chip_20161001_S30_T37QBE_2016244T080612_4_5.tif,292.34466552734375,300.6832580566406,305.0231628417969,305.05059814453125,305.6119689941406,306.71136474609375,304.19964599609375,0.000242393
chip_20161001_S30_T37QBE_2016244T080612_4_6.tif,290.02630615234375,300.3121643066406,304.9743347167969,305.01934814453125,305.6471252441406,306.92816162109375,304.32269287109375,0.000337008
chip_20161001_S30_T37QBE_2016244T080612_5_4.tif,295.01849365234375,301.0465393066406,304.6911315917969,304.91778564453125,305.2857971191406,306.11956787109375,304.37738037109375,9.835056698648259e-05
chip_20161001_S30_T37QBE_2016244T080612_5_6.tif,291.15716552734375,300.9606018066406,304.8200378417969,304.85528564453125,305.3990783691406,306.54339599609375,304.24456787109375,0.000312145
chip_20161001_S30_T37QEU_2016248T074942_1_8.tif,295.15521240234375,303.8160705566406,307.3005065917969,307.32403564453125,307.8658752441406,308.45355224609375,307.87152099609375,0.000146995
chip_20161001_S30_T37QGB_2016245T073612_1_4.tif,295.88958740234375,303.8356018066406,307.7419128417969,307.82208251953125,308.2018127441406,308.82464599609375,309.22698974609375,6.926350033609197e-05
chip_20161001_S30_T37QGB_2016245T073612_4_11.tif,296.72943115234375,303.6441955566406,307.8571472167969,307.93145751953125,308.2760314941406,308.78948974609375,308.56683349609375,9.405903256265447e-05
chip_20161001_S30_T37QGB_2016245T073612_4_12.tif,296.93255615234375,303.4566955566406,307.8005065917969,307.99981689453125,308.3053283691406,308.75823974609375,308.61370849609375,7.227353489724919e-05
chip_20161001_S30_T37QGB_2016245T073612_5_11.tif,296.07513427734375,303.5484924316406,307.8083190917969,307.87091064453125,308.2408752441406,308.78948974609375,308.65667724609375,0.000147942
chip_20161001_S30_T37QGB_2016245T073612_5_12.tif,296.36029052734375,303.4977111816406,307.6344909667969,307.70489501953125,308.0572814941406,308.57464599609375,308.42425537109375,0.000121507
chip_20161001_S30_T37QGB_2016245T073612_6_11.tif,295.18450927734375,303.7965393066406,308.0895690917969,308.15606689453125,308.5397033691406,309.07855224609375,309.12738037109375,0.000146541
chip_20161001_S30_T38PKC_2016242T074242_11_6.tif,294.78021240234375,304.0934143066406,308.3805847167969,308.44512939453125,308.7096252441406,309.08050537109375,308.99456787109375,0.000337998
chip_20161001_S30_T38QKE_2016245T073612_2_10.tif,296.38372802734375,303.7926330566406,308.1149597167969,308.53106689453125,308.9205627441406,309.52386474609375,309.75823974609375,1.915089160320349e-05
chip_20161001_S30_T38QKE_2016245T073612_2_9.tif,295.45404052734375,303.9371643066406,308.1247253417969,308.65802001953125,309.0768127441406,309.71527099609375,310.03363037109375,5.1568367780419067e-05
chip_20161001_S30_T38QKE_2016245T073612_3_10.tif,296.38372802734375,303.7926330566406,308.1149597167969,308.53106689453125,308.9205627441406,309.52386474609375,309.75823974609375,1.915089160320349e-05
chip_20161001_S30_T38QKE_2016245T073612_3_9.tif,295.45404052734375,303.9371643066406,308.1247253417969,308.65802001953125,309.0768127441406,309.71527099609375,310.03363037109375,5.1568367780419067e-05
chip_20161001_S30_T38QKE_2016245T073612_4_8.tif,293.56732177734375,304.0660705566406,308.5680847167969,308.64239501953125,309.0416564941406,309.65081787109375,309.98089599609375,0.000115852
chip_20161101_L30_T28QEF_2016276T112020_3_7.tif,272.6753845214844,299.6029968261719,300.51373291015625,300.6161804199219,301.88702392578125,305.58758544921875,305.1669006347656,9.165975711766805e-07
chip_20161101_L30_T28QEG_2016276T111956_2_4.tif,273.1929626464844,298.6440124511719,299.66998291015625,299.7997741699219,301.28350830078125,305.37860107421875,305.0731506347656,9.165975711766805e-07
chip_20161101_L30_T28QEG_2016276T111956_2_9.tif,273.1656188964844,298.9565124511719,299.28326416015625,299.4013366699219,300.78350830078125,304.74188232421875,304.4305725097656,9.165975711766805e-07
chip_20161101_L30_T28QEG_2016276T111956_3_3.tif,273.2203063964844,298.5815124511719,299.70513916015625,299.8349304199219,301.34014892578125,305.46649169921875,305.1610412597656,9.165975711766805e-07
